text,label,sumber
"Pembatasan kegiatan seperti PPKM jadi tantangan, tak terkecuali bagi pegiat UMKM. Gimana strategi mereka utk bertahan? Simak keresahan dan usulan mereka di sini ⬇️

#ppkm #ppkmdarurat #ppkmmikro #ppkmlevel4 #umkm #tipsbisnis #tipsumkm #onlineshop #rujakkolammedan #vegano #vegan https://t.co/fqFVdIeaB5",1,Twitter
"Viral! 8 Petugas Dishub DKI yang Nongkrong di Warkop Dipecat, Ini Dua Pelanggaran Mereka https://t.co/jbCP3mSOx6 
#PPKM #PPKMDaruratSolusiJitu #ppkmnongkrongwarkop",1,Twitter
"Alhamdulillah Hasil PPKM membaik, kerjasama masyarakat dan doa dari para ulama dan terus berhati-hati varian baru. 
habib muhammad luthfi bin yahya ulama besar, turut mendoakan untuk bangsa Indonesia. 

#airlanggahartarto #habibluthfi #ppkm https://t.co/vxifGsit1O",1,Twitter
"Jangan bertanya sampai kapan #PPKM akan terus diperpanjang, tetapi bertanyalah ""Apa yang sudah kamu lakukan selama PPKM berlangsung untuk lingkungan sekitarmu?""

Bantulah orang-orang terdekat yang berada di dekat tempat tinggalmu karena mereka memerlukan.

https://t.co/GkjQfh8t2L",1,Twitter
"60% dari voter menyatakan ‘tidak ada perubahan berarti’ pada kondisi ekonomi mereka. Sementara 21% mengatakan kondisi ekonominya ‘kian suram’, dan sebanyak 19% mengatakan kondisi ekonominya ‘lebih baik’. Dengan kata lain, mayoritas voter belum merasakan pertumbuhan.

#PPKM",1,Twitter
"LUCU..!!! Demo masyarakat dibilang ada kelompok yg menunggangi, BETUUUL..!! Mereka ditunggangi oleh ketidak adilan &amp; jeritan kelaparan anak istri.. 
#PPKM 
#PPKMSengsarakanRakyat 
#PPKMLevel4",1,Twitter
"Para petani di Kota Batu yang kesulitan memasarkan hasil panen mereka karena imbas sepinya sektor wisata. Prihatin Kondisi Petani, JTP Group Borong Hasil Panen Apel Batu
.
@infobatu @infoKWB #KotaBatu @jawatimurpark #KotaMalang #JTPGroup #PPKM #Petani 
https://t.co/J8ab3Xfn0r",1,Twitter
"Sekali #PPKM dihentikan. 
Maka saat itu juga rakyat akan beranggapan bahwa situasi sudah normal. Semua bisa dilakukan spt biasa. 
Mereka mengira wabah telah hilang. Dan keadaan akan kembali menggila. Bahkan lebih menggila lagi.",1,Twitter
"Menjadi Tontonan Warga,padahal Mahasiswa loh mereka..😁😁

Demo tolak #ppkm di Ambon.😂 https://t.co/Yfr8WjFpMj",1,Twitter
"Pemerintah Tetapkan Kota Medan dan 14 Lainnya PPKM Darurat, Gubernur Sumut @RahmayadiEdy Tegaskan Persiapan Skema Pengawasan

sumber: https://t.co/dguSyIBNO0
@kemendagri @ijeck09

#PPKM #SumutBermartabat #PemprovSumut #SumateraUtara #SumutSmartProvince #EdyRahmayadi #Ijeck https://t.co/NEkbRyBRmy",1,Twitter
"Sudah makan ? Kalau sudah makan, kerja biar bisa kasih makan orang di sekelilingmu.

Kalau orang sekelilingmu sudah makan, ajari mereka kerja dan kasih makan org sekeliling mereka. #PPKM",1,Twitter
"@KawalCOVID19 @satgascovid19id @kurawa PPKM lanjut lagi, tapi sayang pengawasannya sangat minim. Terutama di area publik yang tetap memungkinkan terjadi kerumunan misalnya mal, kantor, restoran.
#ppkm #COVID19",1,Twitter
"Selalu patuhi anjuran pemerintah dengan tetap dirumah sementara dan ayo Vaksin!!

#OmbudsmanRI
#AwasiTegurLaporkan #ResponCepatOmbudsman
#PPKMDarurat
#PPKM",1,Twitter
"Level PPKM Turun, Kawasan Wisata di Bali Diserbu Pengunjung 

Selengkapnya https://t.co/QX0KMQ4Okk

#SeputariNewsRCTI #SeputariNewsSiang #PPKM #Wisata #Bali https://t.co/g2rgchs59o",1,Twitter
"Perannya? Ngelawak.. 
Bikin rakyat senyum2 lihat tingkah mereka yg sok paling bener sok paling pinter, yaa lumayanlah untuk hiburan selama #PPKM  gini, nambah2in imunitas tubuh. https://t.co/VIFXcnx66o",1,Twitter
Kibarkan bendera putih. Pembatasan kok di cicil cicil. Awas minggu depan dicicil lagi #PPKM,1,Twitter
"Kapolda Jateng Siap Turunkan Satu Pleton Awasi PPKM Darurat di Satu Desa.

Selengkapnya klik tautan berikut ini. 
#Semarang #Kapolda #Jateng #Turunkan #Satupleton #Awasi #PPKM #Darurat 

https://t.co/vigOUGXhzj",1,Twitter
"Halo Juragan Mido, tetap bersabar yaa, pelarangan masuk bagi orang asing dan penghentian pelayanan tatap muka kami lanjutkan sampai 16 Agustus 2021.

Tetap hati-hati dan patuhi protokol kesehatan agar Indonesia cepat pulih.

#pelaranganmasukorangasing #penghentiansementara #ppkm https://t.co/2sZwTD2Sug",1,Twitter
"Kawasan Kota Tua Hari Sabtu Ini Dibuka untuk Olahraga, Ini yang Akan Dilakukan Satpol PP DKI

https://t.co/sIKtoIVCz7

Download aplikasi Tribunnews untuk update berita terbaru

Dapatkan untuk Android: https://t.co/AEVHDGdHUB

#KotaTua #Olahraga #SatpolPPDKI #PPKM",1,Twitter
"Ketua DPD RI Minta Penerapan PPKM Darurat Diikuti Pengawasan Ketat

#PPKMdaruratDemiRakyat 
#PPKM https://t.co/K2zroS8Xz2",1,Twitter
"Wahai golongan kiri bangkitlah untuk negri kita tercinta ini
Dan hancurkan mereka yg memegang erat budaya kanan ☭
#PPKMDaruratSolusiBusuk #PPKM #COVID19 #amerikaanjing https://t.co/juYr9c0aYw",1,Twitter
Kesaksian Karyawan Cafe Lihat Ibu Hamil Dianiaya Oknum Satpol PP Hingga Kontraksi https://t.co/hci5UEJlcL #PPKM #Ricuh #SatpolPPGowa #TrendingTopic,1,Twitter
"Jadi gimana nasib rakyat pak?
Lockdown  #Ppkm tetapi mereka tidak makan
#PakPresidenKapanMundur""",1,Twitter
"Bukankah Halal darahnya mereka yang melarang kita beribadah dan melarang masuk kedalam rumah Tuhan?
#COVID19nsw #PPKM #EidMubarak",1,Twitter
"Sekarang yg jualan pada d sita pada d gusur bahkan ada yg sampai d rusak? Sekarang gini apa pemerintah mau menanggung biaya hidup mereka? Gimana mereka mencari napkah buat makan sehari"" ?  😔 

#korona
#PPKM",1,Twitter
"Sahabat, jangan lupa untuk terus menjaga diri dari Covid-19, ya! Selalu patuhi anjuran pemerintah dengan tetap dirumah sementara dan ayo Vaksin!! 

#OmbudsmanRI
#AwasiTegurLaporkan #ResponCepatOmbudsman
#PPKMDarurat
#PPKM",1,Twitter
"Urgensinya ada pada pemilik mal dan mereka yang cari makan dengan cara buka lapak di mal. Kalau mal tutup terus, akan ada banyak orang miskin baru di tengah #PPKM. Emangnya pemerintah siap kalau orang miskin di Indonesia tambah banyak? Udah, buruan pada ikut #VaksinasiCOVID19. https://t.co/V7NmjileQb",1,Twitter
"Akibat meningkatnya jumlah kasus COVID-19 di Indonesia,
Pemerintah membuat peraturan #PPKM Darurat demi menekan jumlah penularan virus. Gimana pendapat mereka? Langsung aja tonton video lengkapnya di Youtube Channel kita!

#ppkmdarurat #TebarkanKebaikan  https://t.co/3MHBlkoTDt",1,Twitter
"Satuan Polisi Pamong Praja (Satpol-PP) membongkar belasan lapak pedagang kaki lima (PKL) di kawasan Terminal Kota Metro. 
#PPKM #PPKMDarurat #PPKMDiRumahSaja #ppkmdaruratlawancovid #pedagangkakilima #satpolpp #lampostco 
https://t.co/FEwfjSyFHF",1,Twitter
"Feni dari pihak Sleman City Mall membantu penyewa tempat sebisa mungkin untuk bisa bertahan. Pajak &amp; listrik dibayar walau berat, karyawan pun tidak tidak putus kontrak. Namun sampai kapan mereka begini?.
Selengkpnya https://t.co/Uc08slBlQ4
#NewsOne #CariBeritaditvOne #PPKM #Mal https://t.co/uVB60MORNK",1,Twitter
"PPKM di kawasan aglomerasi Jabodetabek masih berada di level 3.

Selengkapnya: 👇 #PPKM https://t.co/OJBIngv6YI",1,Twitter
"https://t.co/WW7xGBkB8Q

Pengawas Ketenagakerjaan Dukung Iklim Ketenagakerjaan Kondusif di Masa PPKM

#PPKM
#IklimKetenagakerjaan
#KementrianKetenagakerjaan",1,Twitter
"Jadi Tersangka, Kini Bupati Gowa Copot Jabatan Oknum Satpol PP yang Aniaya Pasutri Pemilik Warkop
 
https://t.co/YwomduHbpZ via @tribunkaltim 

#satpolpp #SatpolPPGowa #Viral #BupatiGowa #PPKM",1,Twitter
"Gereja Ortodoks Romania menerbitkan buku doa berbahasa isyarat. Buku ini dilengkapi gambar untuk memudahkan umat memahami makna doa mereka.

#Tuhan #Alkitab saat teduh berita warta gereja #Indonesia #ppkm #beriman #berdoa #bertobat #pengampunan https://t.co/7dGHuZMEkE",1,Twitter
"Manusia tidak akan memahami satu sama lain,sebelum mereka merasakan penderitaan yang sama. 

#ppkm",1,Twitter
"Keingetan kowe, cah bagus..
Lagi sekolah tentara: jarene latihane sulit, berat lan bahaya,.. Tp semangat juangmu iku bikin bulek salut. Kowe bela marwah bangsa kt, yo le..

*Tetiba kebayang #ppkm,cah lanang iku pake seragam ngawasin rakyat lg makan. Ra ono gagah2e.
Rouwettt..🤦",1,Twitter
Saya akan lebih merayakan mereka yang keluar penjara karena tahanan #PPKM yg memilih masuk penjara ketimbang bayr 5 juta #COVIDIOTS https://t.co/SqYnpRCmhn,1,Twitter
"Lalu Abraham berdoa kepada Allah, dan Allah menyembuhkan Abimelekh dan isterinya dan budak-budaknya perempuan, sehingga mereka melahirkan anak.

- Kejadian 20:17

#Tuhan #Alkitab #saatteduh #ppkm #indonesia nakes rumah sakit #IndonesiaKolaps #berdoa #iman",1,Twitter
"Hati-Hati, Kota #Pematangsiantar Naik ke #PPKM Level 4 https://t.co/iGRuVMjp18",1,Twitter
"Ini bukti kalau pandemi ini dan juga kebijakan PPKM sudah mulai berdampak pada mereka yang dulu bisa nabung emas.

Terus gimana kabar mereka yang sebelum pandemi nggak bisa nabung?

#pandemi #PPKM
#PPKMSengsarakanRakyat

https://t.co/0LogwlSHyY via @tribunnews",1,Twitter
"""Mereka mengecam dari dalam ruangan dingin, kursi empuk dan penuh makanan.""

#ppkm",1,Twitter
"PPKM blm berakhir udh kyk gini, gmn kalo udh dicabut. Pengawasan yg kurang ketat bs mengundang muncul/tingginya kembali kasus covid. #COVID19 #PPKM #KotaBogor #KabBogor Cc @ridwankamil  @dishubkotadepok @PolresBogor_ https://t.co/SjI2b8V52y",1,Twitter
#terpopuler Puluhan ribu buruh di 1.000 pabrik pada 24 provinsi akan mengibarkan bendera putih sebagai bentuk bahwa mereka menyerah menghadapi hantaman selama pandemi #PPKM  https://t.co/ABzJyRFd9W,1,Twitter
"Wilayah di Jabar ini kembali masuk PPKM Level 4, tetap prokes ya @ridwankamil
@humasprovjabar
https://t.co/jqULaJr350

#PPKM 
#PPKMRedakanPandemi 
#PPKMAmpuhTurunkanCovid 
#PpkmDiperpanjang 
#ppkmtekancovid19 
#ppkmterbaru 
#golalicom",1,Twitter
"Siapa Mommies yang berencana ke mal atau tempat umum weekend ini? Hati-hati dalam mempersiapkan sertifikat vaksinnya ya!

Walaupun sebagian mal dan tempat umum di Jakarta udah buka &amp; memerhatikan prokes #ppkm, Momin masih merasa lebih aman #dirumahaja 

Stay safe Mommies! https://t.co/VgP0E6J98i",1,Twitter
"Sanksi bagi pelanggar Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat di Kabupaten Lebak berupa Swab bagi mereka yang terciduk nongkrong di tempat umum dan tidak menghiraukan arahan dari Satgas Covid-19 untuk tetap berada di rumah.

#ppkm #sanksi #covi̇d19 @KemenkesRI https://t.co/d4GHRMZ6in",1,Twitter
"@upi_lawas Menu tuang masarakat danget ayeuna.
#PPKM #Musingkeun https://t.co/cQEMtX6Zhi",1,Twitter
"Berikut pengusul sektor usaha yang meminta pemerintah memberikan kompensasi atau bantuan meringankan beban ekonomi mereka akibat omzet usaha yang turun, karena PPKM. Tunggu artikel selengkapnya di Alinea Insight https://t.co/JMhHEhzxUX
#PPKM #Benderaputih #PPKMLevel https://t.co/53FIoPhGzv",1,Twitter
"Resepsi Nikah dan Konser Boleh Digelar di Malang, perlu ada pengawasan supaya tidak menimbulkan klaster baru selepas menggelar acara, begini syaratnya
.
@PemkotMalang @DinkesKabMalang #COVID19 #PPKM @PLindungi #Malang 
https://t.co/9AxzuzF5hb",1,Twitter
"PPKM yang berlangsung beberapa kali kemarin cukup menyulitkan mereka masyarakat yang mencari penghidupan harian. Untuk itu, @AyoGerakBareng mencoba untuk ikut membantu mereka lewat program #TetanggaBantuTetangga yang alhamdulillah berjalan lancar. #ppkm https://t.co/542J2osPSI",1,Twitter
"Mendengar keluhan pedagang, meresapi apa yang mereka rasakan

https://t.co/YDiAKQ4VJF

#Terbaru #Ohjebule #PPKM 

Giselle Tirta Lois",1,Twitter
"Kakak sudah tau kalau 
PPKM Darurat Level 4 diperpanjang lagi sampai 16 Agustus?

Bagaimana nasib mereka yang terdampak? 

Yuk bantu mereka melalui beberapa program di https://t.co/xXyN70W7kd

#zakatpedia #PPKM #sedekah",1,Twitter
@CommuterLine Iya min jaga protokol cuma kondisi gini penumpang berdesakan jd ga mikir protokol yang mereka pikirin cepet masuk naek kereta supaya ga telat kerja. Armada kereta ya ga bisa ada penambahan min ? Kita mau kerja susah juga kalo gini. #PPKM #stasiunbojonggede,1,Twitter
"Mereka rese karena laper, coba kenyang, pasti juga selow kyk lo.

#ppkm #PPKMDarurat https://t.co/MaU37EIvwn",1,Twitter
"80 ekor sapi dan 32 ekor kambing, menjadi kurban putaran pertama yang dieksekusi melalui RPH/Perumda Tunas (20/7). Tim Pengawasan Kegiatan Kurban, Hadir Untuk Lindungi Warga dari Covid
.
#IdulAdha2021 #rphjuly2021 #ppkm #kotamalang #rph #rph2021 #Covid 
.
https://t.co/3b2vpjqeIs",1,Twitter
"Yang di jalan hati-hati ya
Dan yang di hati selamat jalan...

#prokes #ppkm #covid19 😷",1,Twitter
"Sementara itu sang pedagang mengaku kesulitan dalam situasi pandemi. Apalagi warung tersebut adalah satu-satunya mata pencarian keluarga mereka. / #Sukoharjo #PPKM #BupatiMarah

https://t.co/CG1ChF20AN",1,Twitter
"Menurut anggota DPRD DKI Jakarta, Muhammad Taufik Zoelkifli, meskipun sudah gonta-ganti kebijakan, namun pemerintah terbukti gagal menurunkan kasus secara signifikan. @Emtezet

https://t.co/YdVlZCTrVc

#fraksipksdkijakarta #DPRDDKIJakarta #ppkmdarurat #ppkm",1,Twitter
"Semalam melakukan sidak gabungan bersama jajaran Forkopimda di daerah Senopati dan Kemang. Pengawasan dilakukan serentak dan konsisten di seluruh Jakarta untuk memastikan penerapan protokol kesehatan selama masa PPKM.

#JagaJakarta #PPKM #JakartaBangkit
https://t.co/kO9BN3EIEV https://t.co/TEUrMqoOPK",1,Twitter
"para pedagang kuliner di kawasan Batan Selatan #Semarang mulai dioprak-oprak petugas dalam rangka #PPKM 

#yahmene",1,Twitter
"PPKM memberikan dampak yang cukup besar terhadap kegiatan perekonomian masyarakat kecil yang mengandalkan ruang publik untuk mencari nafkah. Merekalah para pedagang asongan, kaki lima, dll. Untuk itu @AyoGerakBareng menginisiasi program TBT! #bantuan #PPKM https://t.co/542J2oKrhi",1,Twitter
"Penerapan PPKM di Malioboro, akses jalan ditutup dan lampu 
 di kawasan tersebut dimatikan.

#covid19 #PPKM #Malioboro

https://t.co/CSRHJqbDjP https://t.co/3eaiyvJG0B",1,Twitter
"Penanganan Pandemi COVID-19 Indonesia perlu wawasan Ekologi &amp; Lingkungan-Psikososial-Imunologi.
Bukan Pembatasan ala #PPKM termasuk versi darurat yg diperlukan tapi Relaksasi demi Penguatan Imunitas
@jokowi @BNPB_Indonesia @BudiGSadikin @KemenkesRI @KemensetnegRI @aniesbaswedan https://t.co/Cp0mnxQAfG",1,Twitter
"Melanggar kebijakan PPKM level 3 , tempat karaoke di kawasan Pantai Indah Kapuk, Jakarta Utara, ditutup petugas gabungan. Saat razia, petugas juga melalukan tes swab antigen secara acak ke pengunjung dan karyawan.

#ppkm #kafe #razia #swab #swabantigen #antigen #PIK #jakarta https://t.co/l93HOzLAk1",1,Twitter
"Ajak temen kamu buat join di acara ini yaa.... 

#ImmigrationTalk #visaindonesia #pengawasanorangasing #PPKM",1,Twitter
"PPKM Level1, Polres Kepulauan Seribu dan Polsek Jajaran Terus melakukan Pengawasan ProKes dan Ops Yustisi Gabungan. Jumat (11/11).

#ayopakaimasker
#ppkm
#ppkmlevel1
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevaksin https://t.co/UI62qjyI62",1,Twitter
"Warung sumilir trawas #PPKM
https://t.co/adAIajsIZM",1,Twitter
"Selasa (16/11/2021) Satpol PP DIY Melakukan pengawasan penerapan prokes di beberapa sekolah yg telah melaksanakan Pembelajaran Tatap Muka

#SatpolPPDIY 
#JogjaIstimewa 
#PPKM",1,Twitter
"Lokasi di Kecamatan Tanjung Priok ini Selama PPKM Level 4 Mendapat Pengawasan Ketat
 
https://t.co/SN9jQKevS3 lewat @wartakotalive #PPKM #PPKMLevel4",1,Twitter
"Islam ibarat lautan dalam dan luas tak bertepi. Tak kan cukup umur mendalami risalahnya. Mulailah dengan membaca #BukuIslam. Kami sediakan buku-buku berkualitas penambah wawasan pembaca #Senin #PPKM #Tetangga 
--
https://t.co/6ex2L4hPr9
---
https://t.co/tkeZWPWm1G https://t.co/xl0CW9KoZ7",1,Twitter
"Orang yang paling sering diingatkan Jibril untuk diberi perlakuan yang baik adalah #tetangga, sampai Nabi menyangka mereka adalah ahli waris. 
Buku ini ajak Anda untuk menelisik seluk beluk adab mulia bertetangga #Senin #PPKM 
https://t.co/6ex2L4hPr9 https://t.co/Fu51oa7kMG",1,Twitter
"Senin (16/08/2021) Bawaslu Bojonegoro melaksanakan apel daring. 

Pembina apel yaitu Koordinator Divisi Penanganan Pelanggaran Bawaslu Bojonegoro, Dian Widodo. 

#bawaslu
#bojonegoro 
#bawaslubojonegoro 
#sahabatbawaslu 
#apeldaring 
#apeldaringbawaslubojonegoro
#ppkm",1,Twitter
Semoga tukang” diberikan pencerahan supaya bekerja tanpa adanya pengawasan #PPKM,1,Twitter
"Presiden @jokowi menyampaikan kelanjutan PPKM 31 agustus - 6 september harus disikapi dg hati-hati.
#jokowi #PPKM https://t.co/hBvkhJSecJ",1,Twitter
"PPKM (Program Peningkatan Kapasitas Mingguan) dengan tema ""Memahami jadwal dan aturan Pemilu serentak 2024""

#PPKM 
#BawasluPPU https://t.co/ZDXxiu3Ai4",1,Twitter
"PPKM Level2, Polres Kepulauan Seribu dan Polsek Jajaran melaksanakan Kegiatan Pengawasan ProKes dan Cek Scan Barcode Lindungi Warga dan Wisatawan di

#ayopakaimasker
#ppkm
#ppkmlevel2
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevaksin https://t.co/2EsFLTOiMn",1,Twitter
"Terungkap alasan kenapa PPKM level 3 saat Nataru dinilai terlalu ketat untuk sejumlah daerah.

#PPKM #Nataru 

https://t.co/90uSE8k2VO",1,Twitter
"Terus kita harus gimana dong? Kita bisa banget kok bantuin mereka. Selain beli dagangannya, kita juga harus bantu mereka dengan mencapai herd immunity. Kalau herd immunity udah tercipta, usaha mereka pasti bisa lebih produktif lagi. Bener gak?
#Covid_19  #PPKM  #VaksinasiNasional",1,Twitter
"Petugas menemukan pengendara yang memalsukan plat nomor kendaraan di pos pengawasan ganjil genap, Simpang Gadog, Bogor. Akibatnya, pengendara terpaksa deh harus berurusan dengan polisi.

#platnomor #mobil #gage #ganjilgenap #platpalsu #simpanggadog #gadog #polisi #bogor #ppkm https://t.co/FiPxROzpAk",1,Twitter
"Info:
#ngajikeliling yi @Gus_Arifin di kawasan @graharaya dan komplek Garuda Cipondoh Tangerang utk bulan Juli 2021, libur. Tks
Semoga semua jamaah sehat wal afiat
Amiin.
Cc @majalahJUMRAH @Kota_Tangerang @IniTangSel 
#PPKMDaruratCegahCovid #PPKM https://t.co/EWTKcry8a8",1,Twitter
"Ppkm 6, Bu risma kenapa mereka ? Yg penting bukan kim so hyun yg kenapa""
.
.
.
#awliDaridiriSendiri #PPKM ppkm lindungi keluarga https://t.co/ChMit32Xiu",1,Twitter
"Pemerintah membuka uji coba pembukaan mal di Jakarta, Bandung, Surabaya, Semarang tapi Anak di bawah 12 tahun dan mereka yang di atas 70 tahun dilarang masuk! #ppkm #corona https://t.co/guDkbkJd3L https://t.co/Snj9QNFqS6",1,Twitter
"Ketua DPD RI Minta Penerapan PPKM Darurat Diikuti Pengawasan Ketat

@LaNyallaMM1
@DivHumas_Polri
@tni_ad
@SatpolPP_DKI

#PPKM
#PPKMDarurat
https://t.co/i7Rt6Ow986",1,Twitter
"Ruang terbuka hijau (RTH) di kawasan hutan kota Gelora Bung Karno (GBK) kembali dibuka untuk umum.  NNN

#iNews #iNewsSiang #Hutan #GBK #PPKM #Jakarta #RuangTerbuka #HutanKota https://t.co/CH37PaxYe1",1,Twitter
"PPKM Level1, Polres Kepulauan Seribu dan Polsek Jajaran Terus melakukan Pengawasan ProKes dan Ops Yustisi Gabungan. Jumat (11/11).

#ayopakaimasker
#ppkm
#ppkmlevel1
#polreskepulauanseribu
#pulauseribu
#protokolkesehatan
#kampungtangguhjaya
#nyokkitevaksin https://t.co/gTLb7bS4ZL",1,Twitter
"Senin (09/08/2021) Bawaslu Bojonegoro melaksanakan apel daring. 

Pembina apel yaitu Ketua Bawaslu Bojonegoro, Moch. Zaenuri yang diikuti oleh Pimpinan beserta Staf Bawaslu Bojonegoro. 

#bawaslu
#bawaslubojonegoro
#apeldaring
#PPKM https://t.co/z7tRTyywnP",1,Twitter
"Menurut saya #PPKM ini solusinya* adalah.. belilah dagangan para pedagang kecil (oleh satpol PP atau pihak penertib) lalu bagikan kepada mereka yg membutuhkan, kekurangan dan terdampak karena harus #dirumahaja. Modalnya darimana? Dari dana BANSOS.",1,Twitter
"Fokus saja pada vaksinasi nasional agar segera mencapai #HerdImmunity sesuai target

Gerombolan pro #PPKM akan selalu merangsang untuk memicuh keresahan pada masyarakat

Hati-hati pa Presiden @jokowi 
#CumaSaran 
https://t.co/Z5lVpoZXt5",1,Twitter
"Thread

Sebuah video yang direkam seorang pengendara mobil yang merekam sekumpulan orang di sebuah bangunan gereja di Garut viral di sejumlah grup media sosial. / #Garut #PPKM

https://t.co/h9ZuDKHAbl",1,Twitter
"[3-end] hingga TL Perempatan Kanigoro penerapan #PPKM di Blitar.

Belum lagi saat penerapan #PemberlakuanPembatasanKegiatanMasyarakat atau PPKM juga dilakukan pemadaman #lampuPJU (Penerangan Jalan Umum). Hati-hati.

[video kiriman @sibrulmudik melalui WhatsApp 081334256006. -dni]",1,Twitter
Jakarta sedang kekurangan oxigen. Jgn sampai udara bebas di jakarta menjadi kotor/ berpolusi. Dmn lagi mereka bs menghirup udara yg baik? Stop #polusiUdara #pencemaranUdara #PLTU #batubara #indonesia #ppkm 👎 https://t.co/bnNGP0vWWO,1,Twitter
"Sejumlah wilayah ketatkan pengawasan mobilitas warga jelang akhir tahun.
#pariwisata #wisata #nataru #PPKM #natal #tahunbaru #Validnews
https://t.co/Nws0kQvVMI",1,Twitter
"Kemarin sore Gubernur DKI Jakarta Anies Baswedan beserta jajaran Forum Komunikasi Pimpinan Daerah (Forkopimda) melakukan apel gabungan pengawasan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Mikro.
https://t.co/eIhh57msLK
#JagaJakarta #pandemibelumusai #jakartabangkit #PPKM https://t.co/9tTpQmx4eF",1,Twitter
Kepala Perangkat Daerah Wajib  Awasi Staf Selama WFH https://t.co/whDERquVak #berita #nusabali #PSPBBali #PPKM #WFH #Pandemi #COVID19,1,Twitter
"Menteri Perdagangan, Muhammad Lutfi menegaskan bahwa syarat PCR/Antigen ke mal berlaku untuk mereka yang tidak divaksin dengan alasan kesehatan.
Selengkapnya https://t.co/O3p8aqwBEe
Cari berita lainnya hanya di https://t.co/GgtZcxM1Xk
#NewsOne #CariBeritaditvOne #Mal #PPKM #PCR https://t.co/uIcnWkTMhX",1,Twitter
"petugas yg jaga penyekatan ga tau tentang peraturan. Ditanyain perihal sektor yg bole lewat malah ambil simpelnya aj
Dan mereka cuma bilang ""cuma nakes yg bole lewat, yg lainnya puter balik""
penyekatan untung2an lolosny udah kayak judi bola aja 😂. #ppkm #IndonesiaKolaps #gojek https://t.co/qSbf9tgBIG",1,Twitter
"Personil Polsek Kuta Polresta Denpasar di Posko Pengawasan PPKM Level 4 kawasan Pasar Kuta, senantiasa berikan himbauan dan edukasi terkait disiplin Protokol Kesehatan guna menekan penyebaran covid-19 Jumat (30/07/2021) pagi.
#divisihumaspolri #himbauan #pasar #ppkm #level4 #kuta https://t.co/pRznJM9sLi",1,Twitter
"Juru Bicara Vaksinasi Kemenkes, Siti Nadia Tarmizi :Bisa dilakukan dengan adanya bidan di Desa untuk melakukan pengawasan. Kemudian obatnya di suply dari Puskesmas, ini sangat memungkinkan untuk membantu masyarakat. 
#PPKM #PPKMdarurat #Kemenkes",1,Twitter
"Viral, Oknum Satpol PP di Gowa Pukul Ibu Hamil saat Patroli PPKM Darurat.

Selengkapnya klik tautan berikut ini. 
#Gowa #Viral #Oknum #SatpolPP #Pukul #Ibuhamil #PPKM #Darurat 

https://t.co/Cbz9V7QezI",1,Twitter
"Ditjen Pajak (DJP) akan mempertimbangkan kebijakan pemberlakuan pembatasan kegiatan masyarakat (PPKM) dalam penggalian potensi penerimaan hingga akhir 2021.
Baca berita selengkapnya di sini https://t.co/MYMXGNbelG

#PPKM #PPKMlevel4 #DitjenPajak #DJP #pengawasan https://t.co/0BA88QRk1O",1,Twitter
"Nyinyir.. Walaupun mereka juga nyinyirin kang kritik 😆

#PPKM-50 https://t.co/gUxDQhk42M",1,Twitter
"Kebijakan PPKM tahun 2021 lalu cukup mengejutkan banyak pihak. Karena saat itu banyak aktivitas publik yang jadi pijakan para pedagang terhenti dan membuat mereka kesulitan ekonomi. Saat itulah, program ""Tetangga Bantu Tetangga"" lahir! #PPKM #Program https://t.co/542J2oKrhi",1,Twitter
"Sekarang banyak yang bikin tulisan tentang curhatan mereka dan mereka bentangkang dijalanan.
Kenapa ?
Karena mereka sudah bersuara tapi tidak didengar
Dan semoga dengan cara ini curhatan mereka bisa dibaca
Gitu bukan ?
#PPKM",1,Twitter
"Ampuh Turunkan Kasus Covid-19, PPKM Berskala Mikro Kembali Diperpanjang

#ppkmmikro #PPKM #COVID #COVID19 https://t.co/wirvjxEkWJ",1,Twitter
"Presiden Jokowi merasa prihatin melihat pengawasan PPKM dan prokes yang mulai lemah di lapangan.

Selengkapnya: 👇 #PPKM https://t.co/zKjWZuC1kE",1,Twitter
"Siapa bilang Agustusan tahun ini tidak ada perlombaan? 
Ada, lomba bertahan hidup bagi mereka yg terdampak #COVID19 dan mereka yg terdampak #PPKM.
#Agustusan
#Covid19",1,Twitter
"Manajemen PT Pembangunan Jaya Ancol Tbk memutuskan untuk menutup sementara kawasan Taman Impian Jaya Ancol. 

#Validnews #PPKM

https://t.co/gmapLUNPdV",1,Twitter
"hati-hati ya besok kalau jalan pakai mobil, besok mulai diberlakuin nih sistem ganjil genap untuk dibeberapa ruas jalan di Jakarta

#ganjilgenap #jakarta #ppkm #covid_19 #covid19 https://t.co/taHi6p9sPj",1,Twitter
"Pada penerapan PPKM darurat tersebut, nantinya Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan akan menjadi koordinator untuk kawasan Jawa dan Bali. / #PPKM 
 https://t.co/9UTwB5SCwv",1,Twitter
